,Date,URM,LRM,Distance,Year
1303,9/14/2014,95.5,74,21.5,2014
1304,9/14/2014,154.5,152.5,2,2014
1305,9/15/2014,95.5,74,21.5,2014
1306,9/15/2014,154.5,152.5,2,2014
1307,9/16/2014,154,152.5,1.5,2014
1308,9/25/2014,153,152.5,0.5,2014
1309,9/26/2014,154.5,152.5,2,2014
1310,9/27/2014,155,152,3,2014
1311,9/28/2014,154.5,152.5,2,2014
1312,9/29/2014,154.5,152.5,2,2014
1313,9/30/2014,154.5,152.5,2,2014
1314,9/6/2014,84,74,10,2014
1315,9/7/2014,84.5,74,10.5,2014
1316,9/8/2014,86.5,74,12.5,2014
1317,9/9/2014,86.5,74,12.5,2014
1318,10/1/2015,75.5,74,1.5,2015
1319,10/1/2015,94,84.5,9.5,2015
1320,10/1/2015,157,152.5,4.5,2015
1321,10/10/2015,155.5,152.5,3,2015
1322,10/11/2015,155.5,152.5,3,2015
1323,10/12/2015,155.5,152.5,3,2015
1324,10/13/2015,155.5,152.5,3,2015
1325,10/14/2015,155.5,152.5,3,2015
1326,10/15/2015,155.5,152.5,3,2015
1327,10/16/2015,155.5,152.5,3,2015
1328,10/17/2015,156.5,152.5,4,2015
1329,10/18/2015,86.5,84.5,2,2015
1330,10/18/2015,155.5,152.5,3,2015
1331,10/19/2015,156,152.5,3.5,2015
1332,10/2/2015,75.5,74,1.5,2015
1333,10/2/2015,94.5,84.5,10,2015
1334,10/2/2015,157,152.5,4.5,2015
1335,10/20/2015,156,152.5,3.5,2015
1336,10/21/2015,154.5,152.5,2,2015
1337,10/3/2015,75.5,74,1.5,2015
1338,10/3/2015,94.5,84.5,10,2015
1339,10/3/2015,157,152.5,4.5,2015
1340,10/4/2015,75.5,74,1.5,2015
1341,10/4/2015,95,84.5,10.5,2015
1342,10/4/2015,157,152.5,4.5,2015
1343,10/5/2015,75.5,74,1.5,2015
1344,10/5/2015,91.5,84.5,7,2015
1345,10/5/2015,156,152.5,3.5,2015
1346,10/6/2015,75.5,74,1.5,2015
1347,10/6/2015,91.5,84.5,7,2015
1348,10/6/2015,155.5,152.5,3,2015
1349,10/7/2015,75.5,74,1.5,2015
1350,10/7/2015,89,84.5,4.5,2015
1351,10/7/2015,155.5,152.5,3,2015
1352,10/8/2015,75.5,74,1.5,2015
1353,10/8/2015,86.5,84.5,2,2015
1354,10/8/2015,155.5,152.5,3,2015
1355,10/9/2015,75.5,74,1.5,2015
1356,10/9/2015,155.5,152,3.5,2015
1357,9/10/2015,153,153,0,2015
1358,9/11/2015,153.5,152.5,1,2015
1359,9/12/2015,87.5,84.5,3,2015
1360,9/12/2015,155,152.5,2.5,2015
1361,9/13/2015,90.5,90.5,0,2015
1362,9/13/2015,155.5,152.5,3,2015
1363,9/14/2015,89.5,84.5,5,2015
1364,9/14/2015,156,152.5,3.5,2015
1365,9/15/2015,92,92,0,2015
1366,9/15/2015,156.5,152.5,4,2015
1367,9/16/2015,94.5,94.5,0,2015
1368,9/16/2015,156.5,152.5,4,2015
1369,9/17/2015,94.5,94.5,0,2015
1370,9/17/2015,157,152,5,2015
1371,9/18/2015,94.5,94.5,0,2015
1372,9/18/2015,157,152,5,2015
1373,9/19/2015,75.5,74,1.5,2015
1374,9/19/2015,94.5,94.5,0,2015
1375,9/19/2015,156.5,152,4.5,2015
1376,9/20/2015,75.5,74,1.5,2015
1377,9/20/2015,94.5,94.5,0,2015
1378,9/20/2015,156,152,4,2015
1379,9/21/2015,75.5,74,1.5,2015
1380,9/21/2015,94.5,94.5,0,2015
1381,9/21/2015,155.5,152,3.5,2015
1382,9/22/2015,75.5,74,1.5,2015
1383,9/22/2015,94.5,94.5,0,2015
1384,9/22/2015,156,152.5,3.5,2015
1385,9/23/2015,75.5,74,1.5,2015
1386,9/23/2015,94.5,94.5,0,2015
1387,9/24/2015,75.5,74,1.5,2015
1388,9/24/2015,94.5,94.5,0,2015
1389,9/25/2015,75.5,74,1.5,2015
1390,9/26/2015,75.5,74,1.5,2015
1391,9/26/2015,156,152.5,3.5,2015
1392,9/27/2015,75.5,74,1.5,2015
1393,9/27/2015,155.5,152.5,3,2015
1394,9/28/2015,75.5,74,1.5,2015
1395,9/28/2015,90,84.5,5.5,2015
1396,9/28/2015,156,152.5,3.5,2015
1397,9/29/2015,75.5,74,1.5,2015
1398,9/29/2015,156.5,152.5,4,2015
1399,9/30/2015,75.5,74,1.5,2015
1400,9/30/2015,94,94,0,2015
1401,9/30/2015,157.5,152.5,5,2015
1402,10/1/2016,78,74,4,2016
1403,10/1/2016,156,152,4,2016
1404,10/1/2016,159.5,157,2.5,2016
1405,10/12/2016,155,151.5,3.5,2016
1406,10/13/2016,156,151.5,4.5,2016
1407,10/14/2016,156,151.5,4.5,2016
1408,10/15/2016,156,152,4,2016
1409,10/15/2016,157.5,157,0.5,2016
1410,10/16/2016,77.5,74,3.5,2016
1411,10/16/2016,156,152,4,2016
1412,10/16/2016,157.5,157,0.5,2016
1413,10/17/2016,74,74,0,2016
1414,10/17/2016,156,152,4,2016
1415,10/18/2016,156,152.5,3.5,2016
1416,10/18/2016,158,157,1,2016
1417,10/19/2016,74,74,0,2016
1418,10/19/2016,156,152.5,3.5,2016
1419,10/19/2016,159,157,2,2016
1420,10/2/2016,80.5,74,6.5,2016
1421,10/2/2016,156,152.5,3.5,2016
1422,10/2/2016,158.5,157,1.5,2016
1423,10/20/2016,156,152.5,3.5,2016
1424,10/20/2016,160.5,157,3.5,2016
1425,10/21/2016,156,152.5,3.5,2016
1426,10/21/2016,160,157,3,2016
1427,10/22/2016,74,74,0,2016
1428,10/22/2016,156,152,4,2016
1429,10/22/2016,161,157,4,2016
1430,10/23/2016,74.5,74,0.5,2016
1431,10/23/2016,156,153,3,2016
1432,10/23/2016,161,157,4,2016
1433,10/24/2016,76.5,74,2.5,2016
1434,10/24/2016,156,153,3,2016
1435,10/24/2016,161,157,4,2016
1436,10/25/2016,74,74,0,2016
1437,10/25/2016,156,153,3,2016
1438,10/25/2016,160.5,157,3.5,2016
1439,10/26/2016,156,153,3,2016
1440,10/26/2016,160.5,157,3.5,2016
1441,10/27/2016,156,153,3,2016
1442,10/27/2016,160.5,157,3.5,2016
1443,10/28/2016,75,75,0,2016
1444,10/28/2016,156,153,3,2016
1445,10/28/2016,160,157,3,2016
1446,10/29/2016,74,74,0,2016
1447,10/29/2016,156,153,3,2016
1448,10/29/2016,157.5,157,0.5,2016
1449,10/3/2016,80.5,74,6.5,2016
1450,10/3/2016,156,152.5,3.5,2016
1451,10/3/2016,158,157,1,2016
1452,10/30/2016,78.5,74,4.5,2016
1453,10/30/2016,155,153,2,2016
1454,10/31/2016,76,74,2,2016
1455,10/4/2016,81.5,74,7.5,2016
1456,10/4/2016,156,152,4,2016
1457,10/4/2016,158,156.5,1.5,2016
1458,10/5/2016,81.5,74,7.5,2016
1459,10/5/2016,156,152.5,3.5,2016
1460,10/5/2016,159.5,157,2.5,2016
1461,10/6/2016,81,74,7,2016
1462,10/6/2016,156,152.5,3.5,2016
1463,10/6/2016,159.5,157,2.5,2016
1464,10/7/2016,81,74,7,2016
1465,10/7/2016,156,152.5,3.5,2016
1466,10/7/2016,159.5,157,2.5,2016
1467,10/8/2016,81,74,7,2016
1468,10/8/2016,156,152.5,3.5,2016
1469,10/8/2016,160.5,157,3.5,2016
1470,10/9/2016,81,74,7,2016
1471,10/9/2016,156,152.5,3.5,2016
1472,10/9/2016,158.5,157,1.5,2016
1473,7/12/2016,80.5,74,6.5,2016
1474,7/13/2016,82,74,8,2016
1475,7/14/2016,83,74,9,2016
1476,7/15/2016,86,74,12,2016
1477,7/16/2016,88,74,14,2016
1478,7/17/2016,90,74,16,2016
1479,7/18/2016,91,74,17,2016
1480,7/19/2016,91,74,17,2016
1481,7/20/2016,92,74,18,2016
1482,7/21/2016,90,74,16,2016
1483,7/22/2016,90,74,16,2016
1484,7/23/2016,90,74,16,2016
1485,7/24/2016,90,74,16,2016
1486,7/25/2016,90,74,16,2016
1487,7/26/2016,90,74,16,2016
1488,7/27/2016,92,74,18,2016
1489,7/28/2016,92,74,18,2016
1490,7/29/2016,92,74,18,2016
1491,7/30/2016,91.5,74,17.5,2016
1492,7/31/2016,91.5,74,17.5,2016
1493,8/1/2016,94,74,20,2016
1494,8/2/2016,83,74,9,2016
1495,8/3/2016,80,74,6,2016
1496,8/31/2016,153.5,153,0.5,2016
1497,8/4/2016,80,74,6,2016
1498,8/5/2016,80,74,6,2016
1499,9/1/2016,154.5,154.5,0,2016
1500,9/10/2016,83,74,9,2016
1501,9/10/2016,156,152,4,2016
1502,9/10/2016,158.5,157,1.5,2016
1503,9/11/2016,84,74,10,2016
1504,9/11/2016,156,152,4,2016
1505,9/11/2016,159,157,2,2016
1506,9/12/2016,81.5,74,7.5,2016
1507,9/12/2016,154,152,2,2016
1508,9/13/2016,81,74,7,2016
1509,9/14/2016,82.5,74,8.5,2016
1510,9/14/2016,156.5,152,4.5,2016
1511,9/15/2016,81.5,74,7.5,2016
1512,9/15/2016,156,152,4,2016
1513,9/15/2016,158,157,1,2016
1514,9/16/2016,81.5,74,7.5,2016
1515,9/16/2016,156,152,4,2016
1516,9/16/2016,159,157,2,2016
1517,9/17/2016,81.5,74,7.5,2016
1518,9/17/2016,156,152,4,2016
1519,9/17/2016,158.5,157,1.5,2016
1520,9/18/2016,80,74,6,2016
1521,9/18/2016,156,152,4,2016
1522,9/18/2016,158.5,157,1.5,2016
1523,9/19/2016,82,74,8,2016
1524,9/19/2016,156,152.5,3.5,2016
1525,9/19/2016,161,157,4,2016
1526,9/2/2016,156,152.5,3.5,2016
1527,9/20/2016,82,74,8,2016
1528,9/20/2016,156,151.5,4.5,2016
1529,9/20/2016,161,157,4,2016
1530,9/21/2016,82,74,8,2016
1531,9/21/2016,156,151.5,4.5,2016
1532,9/21/2016,161,157,4,2016
1533,9/22/2016,82,74,8,2016
1534,9/22/2016,156,151,5,2016
1535,9/22/2016,161.5,157,4.5,2016
1536,9/23/2016,82,74,8,2016
1537,9/23/2016,156,151.5,4.5,2016
1538,9/23/2016,161.5,157,4.5,2016
1539,9/24/2016,84,74,10,2016
1540,9/24/2016,156,152.5,3.5,2016
1541,9/24/2016,161,157,4,2016
1542,9/25/2016,87.5,74,13.5,2016
1543,9/25/2016,156,152.5,3.5,2016
1544,9/25/2016,161,157,4,2016
1545,9/26/2016,87,74,13,2016
1546,9/26/2016,156,152.5,3.5,2016
1547,9/26/2016,161,157,4,2016
1548,9/3/2016,157,152.5,4.5,2016
1549,9/30/2016,78.5,74,4.5,2016
1550,9/4/2016,156.5,152.5,4,2016
1551,9/5/2016,157,152.5,4.5,2016
1552,9/6/2016,85,74,11,2016
1553,9/6/2016,157.5,152.5,5,2016
1554,9/7/2016,82,74,8,2016
1555,9/7/2016,155.5,152.5,3,2016
1556,9/8/2016,155,152.5,2.5,2016
1557,9/9/2016,83,74,9,2016
1558,9/9/2016,156,152,4,2016
1559,9/9/2016,157.5,157,0.5,2016
1560,7/10/2017,81.5,79.2,2.3,2017
1561,7/11/2017,83.2,79.2,4.1,2017
1562,7/12/2017,83.5,76.4,7.2,2017
1563,7/13/2017,85,77.2,7.9,2017
1564,7/14/2017,85.5,76.2,9.3,2017
1565,7/15/2017,85.8,76.2,9.6,2017
1566,7/16/2017,85.1,76.2,8.9,2017
1567,7/17/2017,87.8,76.2,11.6,2017
1568,7/18/2017,88.9,76.2,12.7,2017
1569,7/19/2017,88.7,76.2,12.6,2017
1570,7/20/2017,88.9,76.2,12.8,2017
1571,7/21/2017,88.8,76.2,12.6,2017
1572,7/22/2017,88.6,76.2,12.5,2017
1573,7/23/2017,83.2,76.2,7.1,2017
1574,7/24/2017,84.9,76.2,8.7,2017
1575,7/25/2017,86.3,73.9,12.5,2017
1576,7/26/2017,87.9,73.9,14,2017
1577,7/27/2017,87.2,73.9,13.3,2017
1578,7/28/2017,89,73.9,15.2,2017
1579,7/29/2017,89.6,73.9,15.7,2017
1580,7/30/2017,81.9,73.9,8,2017
1581,7/31/2017,75.6,73.9,1.8,2017
1582,7/9/2017,80.6,79.2,1.4,2017
1583,8/20/2017,82,79.1,2.9,2017
1584,8/21/2017,82.1,73.8,8.3,2017
1585,8/22/2017,80.4,73.8,6.6,2017
1586,8/23/2017,83.3,73.8,9.4,2017
1587,8/24/2017,75.2,73.8,1.4,2017
1588,8/25/2017,78.8,73.8,5,2017
1589,8/26/2017,79.9,73.8,6,2017
1590,8/27/2017,82,73.8,8.2,2017
1591,8/28/2017,82.8,73.8,9,2017
1592,8/29/2017,80.4,73.8,6.6,2017
1593,8/30/2017,77.1,73.8,3.3,2017
1594,8/31/2017,80.4,73.8,6.5,2017
1595,9/1/2017,80.5,73.8,6.7,2017
1596,9/10/2017,91.7,73.8,17.8,2017
1597,9/10/2017,153.8,152.5,1.3,2017
1598,9/11/2017,94.1,73.8,20.3,2017
1599,9/11/2017,154.2,152.4,1.8,2017
1600,9/12/2017,95.1,73.8,21.2,2017
1601,9/12/2017,154.1,152.5,1.6,2017
1602,9/13/2017,95.1,73.8,21.3,2017
1603,9/13/2017,153.8,152.5,1.3,2017
1604,9/14/2017,94.5,73.8,20.7,2017
1605,9/15/2017,94.5,73.8,20.7,2017
1606,9/16/2017,94.2,73.8,20.4,2017
1607,9/16/2017,153.5,152.7,0.8,2017
1608,9/17/2017,93.8,73.8,19.9,2017
1609,9/18/2017,93.5,73.8,19.7,2017
1610,9/19/2017,93.3,73.8,19.5,2017
1611,9/2/2017,79.9,73.8,6,2017
1612,9/20/2017,93.2,73.8,19.4,2017
1613,9/21/2017,93.4,73.8,19.6,2017
1614,9/21/2017,153.5,152.7,0.8,2017
1615,9/22/2017,92.8,73.8,19,2017
1616,9/22/2017,153.7,152.6,1.1,2017
1617,9/23/2017,92.7,73.8,18.9,2017
1618,9/24/2017,92.7,73.8,18.9,2017
1619,9/25/2017,92.6,73.8,18.8,2017
1620,9/26/2017,92.5,73.8,18.7,2017
1621,9/27/2017,92.3,73.8,18.5,2017
1622,9/28/2017,86.1,73.8,12.3,2017
1623,9/3/2017,81.5,73.8,7.7,2017
1624,9/3/2017,154.1,152.7,1.4,2017
1625,9/4/2017,81.6,73.8,7.8,2017
1626,9/4/2017,154,152.7,1.3,2017
1627,9/5/2017,81.2,73.8,7.4,2017
1628,9/5/2017,154.3,152.6,1.7,2017
1629,9/6/2017,81.3,73.8,7.5,2017
1630,9/6/2017,154.1,152.5,1.6,2017
1631,9/7/2017,84.8,73.8,11,2017
1632,9/7/2017,154.4,152.3,2.1,2017
1633,9/8/2017,86,73.8,12.1,2017
1634,9/8/2017,154.3,152,2.3,2017
1635,9/9/2017,89.3,73.8,15.5,2017
1636,9/9/2017,154.4,152.5,1.9,2017
1637,10/1/2018,156.9,152.4,4.42,2018
1638,10/1/2018,86.7,73.9,12.85,2018
1639,10/10/2018,154.9,152.4,2.41,2018
1640,10/10/2018,80.6,73.9,6.72,2018
1641,10/11/2018,155.3,152.5,2.8,2018
1642,10/11/2018,78.3,73.9,4.42,2018
1643,10/12/2018,155.3,152.5,2.83,2018
1644,10/12/2018,77.5,73.9,3.68,2018
1645,10/13/2018,156.3,151.7,4.56,2018
1646,10/13/2018,82.6,73.9,8.72,2018
1647,10/14/2018,155.6,152.6,2.98,2018
1648,10/14/2018,81.2,73.9,7.38,2018
1649,10/15/2018,154.6,152.6,1.98,2018
1650,10/15/2018,81.3,73.9,7.45,2018
1651,10/16/2018,155.3,152.6,2.67,2018
1652,10/16/2018,82.5,73.9,8.64,2018
1653,10/17/2018,81.4,73.9,7.55,2018
1654,10/18/2018,78.4,73.9,4.56,2018
1655,10/19/2018,77.2,73.9,3.33,2018
1656,10/2/2018,156.7,152.4,4.22,2018
1657,10/2/2018,86.6,73.9,12.75,2018
1658,10/3/2018,156.7,152.4,4.22,2018
1659,10/3/2018,79.5,73.9,5.69,2018
1660,10/4/2018,156.4,152.4,3.99,2018
1661,10/4/2018,84.8,73.9,10.93,2018
1662,10/5/2018,155.1,152.4,2.66,2018
1663,10/5/2018,87.3,73.9,13.4,2018
1664,10/6/2018,155.1,152.4,2.69,2018
1665,10/6/2018,87.6,73.9,13.78,2018
1666,10/7/2018,155.1,152.4,2.64,2018
1667,10/7/2018,88.2,73.9,14.38,2018
1668,10/8/2018,155.1,152.4,2.66,2018
1669,10/8/2018,83.1,73.9,9.28,2018
1670,10/9/2018,154.9,152.4,2.42,2018
1671,10/9/2018,82.3,73.9,8.49,2018
1672,4/1/2018,74.5,74,0.48,2018
1673,4/10/2018,88,74,14.07,2018
1674,4/11/2018,88.2,74,14.27,2018
1675,4/12/2018,88.8,74,14.78,2018
1676,4/13/2018,89.1,74,15.14,2018
1677,4/14/2018,89.1,74,15.09,2018
1678,4/15/2018,88.5,74,14.56,2018
1679,4/16/2018,88.8,74,14.79,2018
1680,4/17/2018,88.8,74,14.86,2018
1681,4/18/2018,89.1,74,15.1,2018
1682,4/19/2018,89,74,14.98,2018
1683,4/2/2018,76.3,74,2.3,2018
1684,4/20/2018,89.6,74,15.58,2018
1685,4/21/2018,89.3,74,15.28,2018
1686,4/22/2018,89.2,74,15.27,2018
1687,4/23/2018,89.1,74,15.17,2018
1688,4/24/2018,88.8,74,14.86,2018
1689,4/25/2018,89.6,74,15.63,2018
1690,4/26/2018,89.7,74,15.74,2018
1691,4/27/2018,90.8,74,16.82,2018
1692,4/28/2018,91.5,74,17.5,2018
1693,4/29/2018,92.1,74,18.17,2018
1694,4/3/2018,77.4,74,3.46,2018
1695,4/30/2018,92.9,74,18.9,2018
1696,4/4/2018,81.8,74,7.82,2018
1697,4/5/2018,83.1,74,9.16,2018
1698,4/6/2018,83.1,74,9.16,2018
1699,4/7/2018,83.9,74,9.9,2018
1700,4/8/2018,85.8,74,11.83,2018
1701,4/9/2018,86.9,74,12.96,2018
1702,5/1/2018,93,74,18.98,2018
1703,5/10/2018,93.5,74,19.56,2018
1704,5/11/2018,93.7,74,19.73,2018
1705,5/12/2018,93.8,74,19.88,2018
1706,5/13/2018,94,74,20.03,2018
1707,5/14/2018,94,74,19.98,2018
1708,5/15/2018,93.9,74,19.94,2018
1709,5/16/2018,94,74,20.04,2018
1710,5/17/2018,94.3,74,20.3,2018
1711,5/18/2018,94.5,74,20.48,2018
1712,5/19/2018,94.3,74,20.31,2018
1713,5/2/2018,93.2,74,19.19,2018
1714,5/20/2018,94.4,74,20.4,2018
1715,5/21/2018,94.5,74,20.52,2018
1716,5/22/2018,87.6,74,13.59,2018
1717,5/23/2018,92.2,74,18.2,2018
1718,5/24/2018,93,74,19.08,2018
1719,5/25/2018,93,74,19.08,2018
1720,5/26/2018,92.6,74,18.64,2018
1721,5/27/2018,92.1,74,18.16,2018
1722,5/28/2018,92.1,74,18.14,2018
1723,5/29/2018,92.7,74,18.71,2018
1724,5/3/2018,93.1,74,19.15,2018
1725,5/30/2018,92.5,74,18.58,2018
1726,5/31/2018,154.6,153.5,1.1,2018
1727,5/31/2018,92.3,74,18.33,2018
1728,5/4/2018,92.9,74,18.95,2018
1729,5/5/2018,93.1,74,19.09,2018
1730,5/6/2018,93.1,74,19.11,2018
1731,5/7/2018,93.1,74,19.17,2018
1732,5/8/2018,93.2,74,19.18,2018
1733,5/9/2018,93.3,74,19.33,2018
1734,6/1/2018,154.6,152.3,2.32,2018
1735,6/1/2018,92.8,74,18.88,2018
1736,6/10/2018,152,152,0.03,2018
1737,6/10/2018,94.3,74,20.31,2018
1738,6/11/2018,94,74,20.05,2018
1739,6/12/2018,94,74,20,2018
1740,6/13/2018,154.2,152.8,1.4,2018
1741,6/13/2018,93.9,74,19.96,2018
1742,6/14/2018,154.8,152.3,2.53,2018
1743,6/14/2018,93.9,74,19.94,2018
1744,6/15/2018,155,152.4,2.55,2018
1745,6/15/2018,93.8,74,19.88,2018
1746,6/16/2018,154.8,152.4,2.4,2018
1747,6/16/2018,93.8,74,19.83,2018
1748,6/17/2018,153.6,152.4,1.15,2018
1749,6/17/2018,93.6,74,19.63,2018
1750,6/18/2018,93.6,74,19.6,2018
1751,6/19/2018,93.4,74,19.47,2018
1752,6/2/2018,154.3,152,2.39,2018
1753,6/2/2018,93.1,74,19.16,2018
1754,6/20/2018,90.7,74,16.71,2018
1755,6/21/2018,92.8,74,18.81,2018
1756,6/22/2018,93.5,74,19.55,2018
1757,6/23/2018,93.9,74,19.89,2018
1758,6/24/2018,95.7,74,21.69,2018
1759,6/25/2018,155.3,152.6,2.67,2018
1760,6/25/2018,96.5,74,22.48,2018
1761,6/26/2018,155.3,152,3.32,2018
1762,6/26/2018,96.4,74,22.4,2018
1763,6/27/2018,155.6,151.7,3.91,2018
1764,6/27/2018,96.2,74,22.25,2018
1765,6/28/2018,155.8,151.4,4.37,2018
1766,6/28/2018,96.6,74,22.63,2018
1767,6/29/2018,155.9,151.2,4.69,2018
1768,6/29/2018,96.5,74,22.53,2018
1769,6/3/2018,154.6,152,2.65,2018
1770,6/3/2018,95,74,21.06,2018
1771,6/30/2018,156,151.2,4.75,2018
1772,6/30/2018,96.2,74,22.24,2018
1773,6/4/2018,87.8,74,13.79,2018
1774,6/5/2018,93.6,74,19.6,2018
1775,6/6/2018,93,74,19.01,2018
1776,6/7/2018,92.9,74,18.89,2018
1777,6/8/2018,92.9,74,18.9,2018
1778,6/9/2018,153.6,152.9,0.7,2018
1779,6/9/2018,94.3,74,20.32,2018
1780,7/1/2018,156,151.2,4.77,2018
1781,7/1/2018,96.3,74,22.29,2018
1782,7/10/2018,56.5,54.6,1.92,2018
1783,7/10/2018,96.7,63.4,33.36,2018
1784,7/11/2018,57,54.5,2.43,2018
1785,7/11/2018,96.4,62.8,33.54,2018
1786,7/12/2018,56.8,54.5,2.26,2018
1787,7/12/2018,61.1,60.4,0.74,2018
1788,7/12/2018,96.4,62.9,33.52,2018
1789,7/13/2018,56.7,54.5,2.23,2018
1790,7/13/2018,61.1,60.4,0.74,2018
1791,7/13/2018,96.3,63.4,32.92,2018
1792,7/14/2018,56.5,54.5,2.03,2018
1793,7/14/2018,60.6,60.4,0.19,2018
1794,7/14/2018,96,63.4,32.6,2018
1795,7/15/2018,57,54.5,2.46,2018
1796,7/15/2018,61.1,60.4,0.74,2018
1797,7/15/2018,83.5,63.4,20.18,2018
1798,7/16/2018,83.9,63.9,19.97,2018
1799,7/17/2018,71.9,63.8,8.08,2018
1800,7/18/2018,56.1,54.7,1.44,2018
1801,7/19/2018,153.6,152.7,0.84,2018
1802,7/19/2018,84.8,63.8,20.98,2018
1803,7/2/2018,155.6,151.2,4.35,2018
1804,7/2/2018,96.4,73.9,22.45,2018
1805,7/20/2018,155.9,152.4,3.47,2018
1806,7/20/2018,56,54.9,1.08,2018
1807,7/20/2018,85,63.7,21.32,2018
1808,7/21/2018,154.8,152.1,2.7,2018
1809,7/21/2018,56.3,54.8,1.52,2018
1810,7/21/2018,85.8,63.7,22.09,2018
1811,7/22/2018,154.9,152,2.88,2018
1812,7/22/2018,56.5,54.7,1.73,2018
1813,7/22/2018,60.5,60.5,0.05,2018
1814,7/22/2018,91.4,63.4,27.98,2018
1815,7/23/2018,155,151.7,3.31,2018
1816,7/23/2018,56.5,54.6,1.9,2018
1817,7/23/2018,60.6,60.5,0.18,2018
1818,7/23/2018,91.5,63.4,28.11,2018
1819,7/24/2018,155.2,152.4,2.71,2018
1820,7/24/2018,56.8,54.6,2.22,2018
1821,7/24/2018,60.8,60.5,0.36,2018
1822,7/24/2018,91.5,63.4,28.19,2018
1823,7/25/2018,134.1,133.3,0.79,2018
1824,7/25/2018,155,152.5,2.5,2018
1825,7/25/2018,56.7,54.6,2.09,2018
1826,7/25/2018,60.7,60.4,0.36,2018
1827,7/25/2018,91.9,63.4,28.57,2018
1828,7/26/2018,134,133.2,0.77,2018
1829,7/26/2018,56.5,54.5,1.9,2018
1830,7/26/2018,91.7,63.4,28.34,2018
1831,7/27/2018,56,54.5,1.46,2018
1832,7/27/2018,68.3,63.4,4.99,2018
1833,7/3/2018,155.9,152.5,3.38,2018
1834,7/3/2018,97,73.8,23.13,2018
1835,7/4/2018,155.9,152.4,3.47,2018
1836,7/4/2018,64.4,64.1,0.3,2018
1837,7/4/2018,96.7,73.8,22.9,2018
1838,7/5/2018,156,152.4,3.56,2018
1839,7/5/2018,64.6,63.4,1.23,2018
1840,7/5/2018,97,73.8,23.1,2018
1841,7/6/2018,155.6,152.4,3.12,2018
1842,7/6/2018,63.7,63.4,0.3,2018
1843,7/6/2018,97.2,73.8,23.33,2018
1844,7/7/2018,67.2,63.4,3.78,2018
1845,7/7/2018,97.1,73.8,23.25,2018
1846,7/8/2018,68,62.9,5.1,2018
1847,7/8/2018,97.5,73.8,23.72,2018
1848,7/9/2018,69.2,62.8,6.31,2018
1849,7/9/2018,97.2,70.3,26.89,2018
1850,8/10/2018,91.9,74,17.93,2018
1851,8/11/2018,93.3,74,19.37,2018
1852,8/12/2018,89.3,74,15.35,2018
1853,8/13/2018,90.7,74,16.73,2018
1854,8/14/2018,84.3,74,10.28,2018
1855,8/17/2018,91.6,74,17.63,2018
1856,8/18/2018,90.2,74,16.23,2018
1857,8/19/2018,92.2,74,18.17,2018
1858,8/20/2018,93.3,74,19.37,2018
1859,8/21/2018,94.6,74,20.62,2018
1860,8/22/2018,90.5,74,16.57,2018
1861,8/3/2018,81.4,77,4.33,2018
1862,8/4/2018,88.2,75.6,12.66,2018
1863,8/5/2018,85.3,74,11.37,2018
1864,8/6/2018,86.4,74,12.44,2018
1865,8/7/2018,89.1,74,15.08,2018
1866,8/8/2018,91.8,74,17.77,2018
1867,8/9/2018,155.1,152.7,2.44,2018
1868,8/9/2018,92.5,74,18.47,2018
1869,9/1/2018,81.7,77.8,3.87,2018
1870,9/10/2018,154.6,152.4,2.1,2018
1871,9/11/2018,154.5,152.4,2.05,2018
1872,9/11/2018,80.7,73.9,6.85,2018
1873,9/12/2018,154.5,152.4,2.09,2018
1874,9/12/2018,81.8,73.9,7.89,2018
1875,9/13/2018,154.4,152.4,2,2018
1876,9/13/2018,83.3,73.9,9.45,2018
1877,9/14/2018,154.4,152.4,2,2018
1878,9/14/2018,83.7,73.9,9.81,2018
1879,9/15/2018,155,152.4,2.55,2018
1880,9/15/2018,84.7,73.9,10.82,2018
1881,9/16/2018,155.1,152.4,2.63,2018
1882,9/16/2018,85.5,73.9,11.61,2018
1883,9/17/2018,158.1,152.4,5.68,2018
1884,9/17/2018,86.4,73.9,12.57,2018
1885,9/18/2018,157.7,151.5,6.2,2018
1886,9/18/2018,87.8,73.9,13.95,2018
1887,9/19/2018,157.7,151.7,6.02,2018
1888,9/19/2018,92.1,73.9,18.28,2018
1889,9/20/2018,157.3,151.5,5.83,2018
1890,9/20/2018,91.8,73.9,17.97,2018
1891,9/21/2018,157.3,152.4,4.86,2018
1892,9/21/2018,84.8,73.9,10.96,2018
1893,9/22/2018,155.1,152.4,2.65,2018
1894,9/22/2018,84.3,73.9,10.4,2018
1895,9/23/2018,157.2,152.4,4.77,2018
1896,9/23/2018,84,73.9,10.11,2018
1897,9/24/2018,157.2,152.4,4.73,2018
1898,9/24/2018,84.5,73.9,10.61,2018
1899,9/25/2018,157.3,152.4,4.86,2018
1900,9/25/2018,85.7,73.9,11.88,2018
1901,9/26/2018,157,152.4,4.56,2018
1902,9/26/2018,84.9,73.9,11.07,2018
1903,9/27/2018,157.2,152.4,4.77,2018
1904,9/27/2018,84.7,73.9,10.86,2018
1905,9/28/2018,156.8,152.4,4.32,2018
1906,9/28/2018,84.9,73.9,11.07,2018
1907,9/29/2018,157,151.7,5.26,2018
1908,9/29/2018,85.3,73.9,11.41,2018
1909,9/3/2018,84.7,74.7,10.05,2018
1910,9/30/2018,157.8,152.4,5.3,2018
