"Date","URM","LRM","Distance","Year"
"1250",2013-09-08,135.5,133,2.5,2013
"1251",2013-09-09,135.5,133,2.5,2013
"1252",2013-09-09,135.5,133,2.5,2013
"1253",2014-10-01,154.5,152.5,2,2014
"1254",2014-10-10,154.5,152.5,2,2014
"1255",2014-10-11,154.5,152.5,2,2014
"1256",2014-10-02,154.5,152.5,2,2014
"1257",2014-10-03,154.5,152.5,2,2014
"1258",2014-10-04,154.5,152.5,2,2014
"1259",2014-10-05,154.5,152.5,2,2014
"1260",2014-10-06,76.5,74,2.5,2014
"1261",2014-10-06,154.5,152.5,2,2014
"1262",2014-10-07,76.5,74,2.5,2014
"1263",2014-10-07,154.5,152.5,2,2014
"1264",2014-10-08,79,74,5,2014
"1265",2014-10-08,154.5,152.5,2,2014
"1266",2014-10-09,78.5,74,4.5,2014
"1267",2014-10-09,154.5,152.5,2,2014
"1268",2014-06-19,74.5,74,0.5,2014
"1269",2014-06-20,75.5,74,1.5,2014
"1270",2014-06-21,80,74,6,2014
"1271",2014-06-22,80,74,6,2014
"1272",2014-06-23,82,74,8,2014
"1273",2014-06-24,83.5,74,9.5,2014
"1274",2014-06-25,85.5,74,11.5,2014
"1275",2014-06-26,86.5,74,12.5,2014
"1276",2014-06-27,88,74,14,2014
"1277",2014-06-28,89.5,74,15.5,2014
"1278",2014-06-29,90,74,16,2014
"1279",2014-06-30,91,74,17,2014
"1280",2014-07-01,92,74,18,2014
"1281",2014-07-10,86,74,12,2014
"1282",2014-07-11,89,74,15,2014
"1283",2014-07-02,93,74,19,2014
"1284",2014-07-26,76.5,74,2.5,2014
"1285",2014-07-27,79.5,74,5.5,2014
"1286",2014-07-28,88,84,4,2014
"1287",2014-07-29,88,84,4,2014
"1288",2014-07-03,93.5,74,19.5,2014
"1289",2014-07-30,90,74,16,2014
"1290",2014-07-04,94,74,20,2014
"1291",2014-07-05,95,74,21,2014
"1292",2014-07-06,93.5,74,19.5,2014
"1293",2014-07-07,91.5,74,17.5,2014
"1294",2014-07-08,89.5,74,15.5,2014
"1295",2014-07-09,87,74,13,2014
"1296",2014-09-10,93.5,74,19.5,2014
"1297",2014-09-10,153,152.5,0.5,2014
"1298",2014-09-11,93.5,74,19.5,2014
"1299",2014-09-12,93.5,74,19.5,2014
"1300",2014-09-12,154,152.5,1.5,2014
"1301",2014-09-13,94.5,74,20.5,2014
"1302",2014-09-13,154.5,152.5,2,2014
"1303",2014-09-14,95.5,74,21.5,2014
"1304",2014-09-14,154.5,152.5,2,2014
"1305",2014-09-15,95.5,74,21.5,2014
"1306",2014-09-15,154.5,152.5,2,2014
"1307",2014-09-16,154,152.5,1.5,2014
"1308",2014-09-25,153,152.5,0.5,2014
"1309",2014-09-26,154.5,152.5,2,2014
"1310",2014-09-27,155,152,3,2014
"1311",2014-09-28,154.5,152.5,2,2014
"1312",2014-09-29,154.5,152.5,2,2014
"1313",2014-09-30,154.5,152.5,2,2014
"1314",2014-09-06,84,74,10,2014
"1315",2014-09-07,84.5,74,10.5,2014
"1316",2014-09-08,86.5,74,12.5,2014
"1317",2014-09-09,86.5,74,12.5,2014
"1318",2015-10-01,75.5,74,1.5,2015
"1319",2015-10-01,94,84.5,9.5,2015
"1320",2015-10-01,157,152.5,4.5,2015
"1321",2015-10-10,155.5,152.5,3,2015
"1322",2015-10-11,155.5,152.5,3,2015
"1323",2015-10-12,155.5,152.5,3,2015
"1324",2015-10-13,155.5,152.5,3,2015
"1325",2015-10-14,155.5,152.5,3,2015
"1326",2015-10-15,155.5,152.5,3,2015
"1327",2015-10-16,155.5,152.5,3,2015
"1328",2015-10-17,156.5,152.5,4,2015
"1329",2015-10-18,86.5,84.5,2,2015
"1330",2015-10-18,155.5,152.5,3,2015
"1331",2015-10-19,156,152.5,3.5,2015
"1332",2015-10-02,75.5,74,1.5,2015
"1333",2015-10-02,94.5,84.5,10,2015
"1334",2015-10-02,157,152.5,4.5,2015
"1335",2015-10-20,156,152.5,3.5,2015
"1336",2015-10-21,154.5,152.5,2,2015
"1337",2015-10-03,75.5,74,1.5,2015
"1338",2015-10-03,94.5,84.5,10,2015
"1339",2015-10-03,157,152.5,4.5,2015
"1340",2015-10-04,75.5,74,1.5,2015
"1341",2015-10-04,95,84.5,10.5,2015
"1342",2015-10-04,157,152.5,4.5,2015
"1343",2015-10-05,75.5,74,1.5,2015
"1344",2015-10-05,91.5,84.5,7,2015
"1345",2015-10-05,156,152.5,3.5,2015
"1346",2015-10-06,75.5,74,1.5,2015
"1347",2015-10-06,91.5,84.5,7,2015
"1348",2015-10-06,155.5,152.5,3,2015
"1349",2015-10-07,75.5,74,1.5,2015
"1350",2015-10-07,89,84.5,4.5,2015
"1351",2015-10-07,155.5,152.5,3,2015
"1352",2015-10-08,75.5,74,1.5,2015
"1353",2015-10-08,86.5,84.5,2,2015
"1354",2015-10-08,155.5,152.5,3,2015
"1355",2015-10-09,75.5,74,1.5,2015
"1356",2015-10-09,155.5,152,3.5,2015
"1357",2015-09-10,153,153,0,2015
"1358",2015-09-11,153.5,152.5,1,2015
"1359",2015-09-12,87.5,84.5,3,2015
"1360",2015-09-12,155,152.5,2.5,2015
"1361",2015-09-13,90.5,90.5,0,2015
"1362",2015-09-13,155.5,152.5,3,2015
"1363",2015-09-14,89.5,84.5,5,2015
"1364",2015-09-14,156,152.5,3.5,2015
"1365",2015-09-15,92,92,0,2015
"1366",2015-09-15,156.5,152.5,4,2015
"1367",2015-09-16,94.5,94.5,0,2015
"1368",2015-09-16,156.5,152.5,4,2015
"1369",2015-09-17,94.5,94.5,0,2015
"1370",2015-09-17,157,152,5,2015
"1371",2015-09-18,94.5,94.5,0,2015
"1372",2015-09-18,157,152,5,2015
"1373",2015-09-19,75.5,74,1.5,2015
"1374",2015-09-19,94.5,94.5,0,2015
"1375",2015-09-19,156.5,152,4.5,2015
"1376",2015-09-20,75.5,74,1.5,2015
"1377",2015-09-20,94.5,94.5,0,2015
"1378",2015-09-20,156,152,4,2015
"1379",2015-09-21,75.5,74,1.5,2015
"1380",2015-09-21,94.5,94.5,0,2015
"1381",2015-09-21,155.5,152,3.5,2015
"1382",2015-09-22,75.5,74,1.5,2015
"1383",2015-09-22,94.5,94.5,0,2015
"1384",2015-09-22,156,152.5,3.5,2015
"1385",2015-09-23,75.5,74,1.5,2015
"1386",2015-09-23,94.5,94.5,0,2015
"1387",2015-09-24,75.5,74,1.5,2015
"1388",2015-09-24,94.5,94.5,0,2015
"1389",2015-09-25,75.5,74,1.5,2015
"1390",2015-09-26,75.5,74,1.5,2015
"1391",2015-09-26,156,152.5,3.5,2015
"1392",2015-09-27,75.5,74,1.5,2015
"1393",2015-09-27,155.5,152.5,3,2015
"1394",2015-09-28,75.5,74,1.5,2015
"1395",2015-09-28,90,84.5,5.5,2015
"1396",2015-09-28,156,152.5,3.5,2015
"1397",2015-09-29,75.5,74,1.5,2015
"1398",2015-09-29,156.5,152.5,4,2015
"1399",2015-09-30,75.5,74,1.5,2015
"1400",2015-09-30,94,94,0,2015
"1401",2015-09-30,157.5,152.5,5,2015
"1402",2016-10-01,78,74,4,2016
"1403",2016-10-01,156,152,4,2016
"1404",2016-10-01,159.5,157,2.5,2016
"1405",2016-10-12,155,151.5,3.5,2016
"1406",2016-10-13,156,151.5,4.5,2016
"1407",2016-10-14,156,151.5,4.5,2016
"1408",2016-10-15,156,152,4,2016
"1409",2016-10-15,157.5,157,0.5,2016
"1410",2016-10-16,77.5,74,3.5,2016
"1411",2016-10-16,156,152,4,2016
"1412",2016-10-16,157.5,157,0.5,2016
"1413",2016-10-17,74,74,0,2016
"1414",2016-10-17,156,152,4,2016
"1415",2016-10-18,156,152.5,3.5,2016
"1416",2016-10-18,158,157,1,2016
"1417",2016-10-19,74,74,0,2016
"1418",2016-10-19,156,152.5,3.5,2016
"1419",2016-10-19,159,157,2,2016
"1420",2016-10-02,80.5,74,6.5,2016
"1421",2016-10-02,156,152.5,3.5,2016
"1422",2016-10-02,158.5,157,1.5,2016
"1423",2016-10-20,156,152.5,3.5,2016
"1424",2016-10-20,160.5,157,3.5,2016
"1425",2016-10-21,156,152.5,3.5,2016
"1426",2016-10-21,160,157,3,2016
"1427",2016-10-22,74,74,0,2016
"1428",2016-10-22,156,152,4,2016
"1429",2016-10-22,161,157,4,2016
"1430",2016-10-23,74.5,74,0.5,2016
"1431",2016-10-23,156,153,3,2016
"1432",2016-10-23,161,157,4,2016
"1433",2016-10-24,76.5,74,2.5,2016
"1434",2016-10-24,156,153,3,2016
"1435",2016-10-24,161,157,4,2016
"1436",2016-10-25,74,74,0,2016
"1437",2016-10-25,156,153,3,2016
"1438",2016-10-25,160.5,157,3.5,2016
"1439",2016-10-26,156,153,3,2016
"1440",2016-10-26,160.5,157,3.5,2016
"1441",2016-10-27,156,153,3,2016
"1442",2016-10-27,160.5,157,3.5,2016
"1443",2016-10-28,75,75,0,2016
"1444",2016-10-28,156,153,3,2016
"1445",2016-10-28,160,157,3,2016
"1446",2016-10-29,74,74,0,2016
"1447",2016-10-29,156,153,3,2016
"1448",2016-10-29,157.5,157,0.5,2016
"1449",2016-10-03,80.5,74,6.5,2016
"1450",2016-10-03,156,152.5,3.5,2016
"1451",2016-10-03,158,157,1,2016
"1452",2016-10-30,78.5,74,4.5,2016
"1453",2016-10-30,155,153,2,2016
"1454",2016-10-31,76,74,2,2016
"1455",2016-10-04,81.5,74,7.5,2016
"1456",2016-10-04,156,152,4,2016
"1457",2016-10-04,158,156.5,1.5,2016
"1458",2016-10-05,81.5,74,7.5,2016
"1459",2016-10-05,156,152.5,3.5,2016
"1460",2016-10-05,159.5,157,2.5,2016
"1461",2016-10-06,81,74,7,2016
"1462",2016-10-06,156,152.5,3.5,2016
"1463",2016-10-06,159.5,157,2.5,2016
"1464",2016-10-07,81,74,7,2016
"1465",2016-10-07,156,152.5,3.5,2016
"1466",2016-10-07,159.5,157,2.5,2016
"1467",2016-10-08,81,74,7,2016
"1468",2016-10-08,156,152.5,3.5,2016
"1469",2016-10-08,160.5,157,3.5,2016
"1470",2016-10-09,81,74,7,2016
"1471",2016-10-09,156,152.5,3.5,2016
"1472",2016-10-09,158.5,157,1.5,2016
"1473",2016-07-12,80.5,74,6.5,2016
"1474",2016-07-13,82,74,8,2016
"1475",2016-07-14,83,74,9,2016
"1476",2016-07-15,86,74,12,2016
"1477",2016-07-16,88,74,14,2016
"1478",2016-07-17,90,74,16,2016
"1479",2016-07-18,91,74,17,2016
"1480",2016-07-19,91,74,17,2016
"1481",2016-07-20,92,74,18,2016
"1482",2016-07-21,90,74,16,2016
"1483",2016-07-22,90,74,16,2016
"1484",2016-07-23,90,74,16,2016
"1485",2016-07-24,90,74,16,2016
"1486",2016-07-25,90,74,16,2016
"1487",2016-07-26,90,74,16,2016
"1488",2016-07-27,92,74,18,2016
"1489",2016-07-28,92,74,18,2016
"1490",2016-07-29,92,74,18,2016
"1491",2016-07-30,91.5,74,17.5,2016
"1492",2016-07-31,91.5,74,17.5,2016
"1493",2016-08-01,94,74,20,2016
"1494",2016-08-02,83,74,9,2016
"1495",2016-08-03,80,74,6,2016
"1496",2016-08-31,153.5,153,0.5,2016
"1497",2016-08-04,80,74,6,2016
"1498",2016-08-05,80,74,6,2016
"1499",2016-09-01,154.5,154.5,0,2016
"1500",2016-09-10,83,74,9,2016
"1501",2016-09-10,156,152,4,2016
"1502",2016-09-10,158.5,157,1.5,2016
"1503",2016-09-11,84,74,10,2016
"1504",2016-09-11,156,152,4,2016
"1505",2016-09-11,159,157,2,2016
"1506",2016-09-12,81.5,74,7.5,2016
"1507",2016-09-12,154,152,2,2016
"1508",2016-09-13,81,74,7,2016
"1509",2016-09-14,82.5,74,8.5,2016
"1510",2016-09-14,156.5,152,4.5,2016
"1511",2016-09-15,81.5,74,7.5,2016
"1512",2016-09-15,156,152,4,2016
"1513",2016-09-15,158,157,1,2016
"1514",2016-09-16,81.5,74,7.5,2016
"1515",2016-09-16,156,152,4,2016
"1516",2016-09-16,159,157,2,2016
"1517",2016-09-17,81.5,74,7.5,2016
"1518",2016-09-17,156,152,4,2016
"1519",2016-09-17,158.5,157,1.5,2016
"1520",2016-09-18,80,74,6,2016
"1521",2016-09-18,156,152,4,2016
"1522",2016-09-18,158.5,157,1.5,2016
"1523",2016-09-19,82,74,8,2016
"1524",2016-09-19,156,152.5,3.5,2016
"1525",2016-09-19,161,157,4,2016
"1526",2016-09-02,156,152.5,3.5,2016
"1527",2016-09-20,82,74,8,2016
"1528",2016-09-20,156,151.5,4.5,2016
"1529",2016-09-20,161,157,4,2016
"1530",2016-09-21,82,74,8,2016
"1531",2016-09-21,156,151.5,4.5,2016
"1532",2016-09-21,161,157,4,2016
"1533",2016-09-22,82,74,8,2016
"1534",2016-09-22,156,151,5,2016
"1535",2016-09-22,161.5,157,4.5,2016
"1536",2016-09-23,82,74,8,2016
"1537",2016-09-23,156,151.5,4.5,2016
"1538",2016-09-23,161.5,157,4.5,2016
"1539",2016-09-24,84,74,10,2016
"1540",2016-09-24,156,152.5,3.5,2016
"1541",2016-09-24,161,157,4,2016
"1542",2016-09-25,87.5,74,13.5,2016
"1543",2016-09-25,156,152.5,3.5,2016
"1544",2016-09-25,161,157,4,2016
"1545",2016-09-26,87,74,13,2016
"1546",2016-09-26,156,152.5,3.5,2016
"1547",2016-09-26,161,157,4,2016
"1548",2016-09-03,157,152.5,4.5,2016
"1549",2016-09-30,78.5,74,4.5,2016
"1550",2016-09-04,156.5,152.5,4,2016
"1551",2016-09-05,157,152.5,4.5,2016
"1552",2016-09-06,85,74,11,2016
"1553",2016-09-06,157.5,152.5,5,2016
"1554",2016-09-07,82,74,8,2016
"1555",2016-09-07,155.5,152.5,3,2016
"1556",2016-09-08,155,152.5,2.5,2016
"1557",2016-09-09,83,74,9,2016
"1558",2016-09-09,156,152,4,2016
"1559",2016-09-09,157.5,157,0.5,2016
"1560",2017-07-10,81.5,79.2,2.3,2017
"1561",2017-07-11,83.2,79.2,4.1,2017
"1562",2017-07-12,83.5,76.4,7.2,2017
"1563",2017-07-13,85,77.2,7.9,2017
"1564",2017-07-14,85.5,76.2,9.3,2017
"1565",2017-07-15,85.8,76.2,9.6,2017
"1566",2017-07-16,85.1,76.2,8.9,2017
"1567",2017-07-17,87.8,76.2,11.6,2017
"1568",2017-07-18,88.9,76.2,12.7,2017
"1569",2017-07-19,88.7,76.2,12.6,2017
"1570",2017-07-20,88.9,76.2,12.8,2017
"1571",2017-07-21,88.8,76.2,12.6,2017
"1572",2017-07-22,88.6,76.2,12.5,2017
"1573",2017-07-23,83.2,76.2,7.1,2017
"1574",2017-07-24,84.9,76.2,8.7,2017
"1575",2017-07-25,86.3,73.9,12.5,2017
"1576",2017-07-26,87.9,73.9,14,2017
"1577",2017-07-27,87.2,73.9,13.3,2017
"1578",2017-07-28,89,73.9,15.2,2017
"1579",2017-07-29,89.6,73.9,15.7,2017
"1580",2017-07-30,81.9,73.9,8,2017
"1581",2017-07-31,75.6,73.9,1.8,2017
"1582",2017-07-09,80.6,79.2,1.4,2017
"1583",2017-08-20,82,79.1,2.9,2017
"1584",2017-08-21,82.1,73.8,8.3,2017
"1585",2017-08-22,80.4,73.8,6.6,2017
"1586",2017-08-23,83.3,73.8,9.4,2017
"1587",2017-08-24,75.2,73.8,1.4,2017
"1588",2017-08-25,78.8,73.8,5,2017
"1589",2017-08-26,79.9,73.8,6,2017
"1590",2017-08-27,82,73.8,8.2,2017
"1591",2017-08-28,82.8,73.8,9,2017
"1592",2017-08-29,80.4,73.8,6.6,2017
"1593",2017-08-30,77.1,73.8,3.3,2017
"1594",2017-08-31,80.4,73.8,6.5,2017
"1595",2017-09-01,80.5,73.8,6.7,2017
"1596",2017-09-10,91.7,73.8,17.8,2017
"1597",2017-09-10,153.8,152.5,1.3,2017
"1598",2017-09-11,94.1,73.8,20.3,2017
"1599",2017-09-11,154.2,152.4,1.8,2017
"1600",2017-09-12,95.1,73.8,21.2,2017
"1601",2017-09-12,154.1,152.5,1.6,2017
"1602",2017-09-13,95.1,73.8,21.3,2017
"1603",2017-09-13,153.8,152.5,1.3,2017
"1604",2017-09-14,94.5,73.8,20.7,2017
"1605",2017-09-15,94.5,73.8,20.7,2017
"1606",2017-09-16,94.2,73.8,20.4,2017
"1607",2017-09-16,153.5,152.7,0.8,2017
"1608",2017-09-17,93.8,73.8,19.9,2017
"1609",2017-09-18,93.5,73.8,19.7,2017
"1610",2017-09-19,93.3,73.8,19.5,2017
"1611",2017-09-02,79.9,73.8,6,2017
"1612",2017-09-20,93.2,73.8,19.4,2017
"1613",2017-09-21,93.4,73.8,19.6,2017
"1614",2017-09-21,153.5,152.7,0.8,2017
"1615",2017-09-22,92.8,73.8,19,2017
"1616",2017-09-22,153.7,152.6,1.1,2017
"1617",2017-09-23,92.7,73.8,18.9,2017
"1618",2017-09-24,92.7,73.8,18.9,2017
"1619",2017-09-25,92.6,73.8,18.8,2017
"1620",2017-09-26,92.5,73.8,18.7,2017
"1621",2017-09-27,92.3,73.8,18.5,2017
"1622",2017-09-28,86.1,73.8,12.3,2017
"1623",2017-09-03,81.5,73.8,7.7,2017
"1624",2017-09-03,154.1,152.7,1.4,2017
"1625",2017-09-04,81.6,73.8,7.8,2017
"1626",2017-09-04,154,152.7,1.3,2017
"1627",2017-09-05,81.2,73.8,7.4,2017
"1628",2017-09-05,154.3,152.6,1.7,2017
"1629",2017-09-06,81.3,73.8,7.5,2017
"1630",2017-09-06,154.1,152.5,1.6,2017
"1631",2017-09-07,84.8,73.8,11,2017
"1632",2017-09-07,154.4,152.3,2.1,2017
"1633",2017-09-08,86,73.8,12.1,2017
"1634",2017-09-08,154.3,152,2.3,2017
"1635",2017-09-09,89.3,73.8,15.5,2017
"1636",2017-09-09,154.4,152.5,1.9,2017
"1637",2018-10-01,156.9,152.4,4.42,2018
"1638",2018-10-01,86.7,73.9,12.85,2018
"1639",2018-10-10,154.9,152.4,2.41,2018
"1640",2018-10-10,80.6,73.9,6.72,2018
"1641",2018-10-11,155.3,152.5,2.8,2018
"1642",2018-10-11,78.3,73.9,4.42,2018
"1643",2018-10-12,155.3,152.5,2.83,2018
"1644",2018-10-12,77.5,73.9,3.68,2018
"1645",2018-10-13,156.3,151.7,4.56,2018
"1646",2018-10-13,82.6,73.9,8.72,2018
"1647",2018-10-14,155.6,152.6,2.98,2018
"1648",2018-10-14,81.2,73.9,7.38,2018
"1649",2018-10-15,154.6,152.6,1.98,2018
"1650",2018-10-15,81.3,73.9,7.45,2018
"1651",2018-10-16,155.3,152.6,2.67,2018
"1652",2018-10-16,82.5,73.9,8.64,2018
"1653",2018-10-17,81.4,73.9,7.55,2018
"1654",2018-10-18,78.4,73.9,4.56,2018
"1655",2018-10-19,77.2,73.9,3.33,2018
"1656",2018-10-02,156.7,152.4,4.22,2018
"1657",2018-10-02,86.6,73.9,12.75,2018
"1658",2018-10-03,156.7,152.4,4.22,2018
"1659",2018-10-03,79.5,73.9,5.69,2018
"1660",2018-10-04,156.4,152.4,3.99,2018
"1661",2018-10-04,84.8,73.9,10.93,2018
"1662",2018-10-05,155.1,152.4,2.66,2018
"1663",2018-10-05,87.3,73.9,13.4,2018
"1664",2018-10-06,155.1,152.4,2.69,2018
"1665",2018-10-06,87.6,73.9,13.78,2018
"1666",2018-10-07,155.1,152.4,2.64,2018
"1667",2018-10-07,88.2,73.9,14.38,2018
"1668",2018-10-08,155.1,152.4,2.66,2018
"1669",2018-10-08,83.1,73.9,9.28,2018
"1670",2018-10-09,154.9,152.4,2.42,2018
"1671",2018-10-09,82.3,73.9,8.49,2018
"1672",2018-04-01,74.5,74,0.48,2018
"1673",2018-04-10,88,74,14.07,2018
"1674",2018-04-11,88.2,74,14.27,2018
"1675",2018-04-12,88.8,74,14.78,2018
"1676",2018-04-13,89.1,74,15.14,2018
"1677",2018-04-14,89.1,74,15.09,2018
"1678",2018-04-15,88.5,74,14.56,2018
"1679",2018-04-16,88.8,74,14.79,2018
"1680",2018-04-17,88.8,74,14.86,2018
"1681",2018-04-18,89.1,74,15.1,2018
"1682",2018-04-19,89,74,14.98,2018
"1683",2018-04-02,76.3,74,2.3,2018
"1684",2018-04-20,89.6,74,15.58,2018
"1685",2018-04-21,89.3,74,15.28,2018
"1686",2018-04-22,89.2,74,15.27,2018
"1687",2018-04-23,89.1,74,15.17,2018
"1688",2018-04-24,88.8,74,14.86,2018
"1689",2018-04-25,89.6,74,15.63,2018
"1690",2018-04-26,89.7,74,15.74,2018
"1691",2018-04-27,90.8,74,16.82,2018
"1692",2018-04-28,91.5,74,17.5,2018
"1693",2018-04-29,92.1,74,18.17,2018
"1694",2018-04-03,77.4,74,3.46,2018
"1695",2018-04-30,92.9,74,18.9,2018
"1696",2018-04-04,81.8,74,7.82,2018
"1697",2018-04-05,83.1,74,9.16,2018
"1698",2018-04-06,83.1,74,9.16,2018
"1699",2018-04-07,83.9,74,9.9,2018
"1700",2018-04-08,85.8,74,11.83,2018
"1701",2018-04-09,86.9,74,12.96,2018
"1702",2018-05-01,93,74,18.98,2018
"1703",2018-05-10,93.5,74,19.56,2018
"1704",2018-05-11,93.7,74,19.73,2018
"1705",2018-05-12,93.8,74,19.88,2018
"1706",2018-05-13,94,74,20.03,2018
"1707",2018-05-14,94,74,19.98,2018
"1708",2018-05-15,93.9,74,19.94,2018
"1709",2018-05-16,94,74,20.04,2018
"1710",2018-05-17,94.3,74,20.3,2018
"1711",2018-05-18,94.5,74,20.48,2018
"1712",2018-05-19,94.3,74,20.31,2018
"1713",2018-05-02,93.2,74,19.19,2018
"1714",2018-05-20,94.4,74,20.4,2018
"1715",2018-05-21,94.5,74,20.52,2018
"1716",2018-05-22,87.6,74,13.59,2018
"1717",2018-05-23,92.2,74,18.2,2018
"1718",2018-05-24,93,74,19.08,2018
"1719",2018-05-25,93,74,19.08,2018
"1720",2018-05-26,92.6,74,18.64,2018
"1721",2018-05-27,92.1,74,18.16,2018
"1722",2018-05-28,92.1,74,18.14,2018
"1723",2018-05-29,92.7,74,18.71,2018
"1724",2018-05-03,93.1,74,19.15,2018
"1725",2018-05-30,92.5,74,18.58,2018
"1726",2018-05-31,154.6,153.5,1.1,2018
"1727",2018-05-31,92.3,74,18.33,2018
"1728",2018-05-04,92.9,74,18.95,2018
"1729",2018-05-05,93.1,74,19.09,2018
"1730",2018-05-06,93.1,74,19.11,2018
"1731",2018-05-07,93.1,74,19.17,2018
"1732",2018-05-08,93.2,74,19.18,2018
"1733",2018-05-09,93.3,74,19.33,2018
"1734",2018-06-01,154.6,152.3,2.32,2018
"1735",2018-06-01,92.8,74,18.88,2018
"1736",2018-06-10,152,152,0.03,2018
"1737",2018-06-10,94.3,74,20.31,2018
"1738",2018-06-11,94,74,20.05,2018
"1739",2018-06-12,94,74,20,2018
"1740",2018-06-13,154.2,152.8,1.4,2018
"1741",2018-06-13,93.9,74,19.96,2018
"1742",2018-06-14,154.8,152.3,2.53,2018
"1743",2018-06-14,93.9,74,19.94,2018
"1744",2018-06-15,155,152.4,2.55,2018
"1745",2018-06-15,93.8,74,19.88,2018
"1746",2018-06-16,154.8,152.4,2.4,2018
"1747",2018-06-16,93.8,74,19.83,2018
"1748",2018-06-17,153.6,152.4,1.15,2018
"1749",2018-06-17,93.6,74,19.63,2018
"1750",2018-06-18,93.6,74,19.6,2018
"1751",2018-06-19,93.4,74,19.47,2018
"1752",2018-06-02,154.3,152,2.39,2018
"1753",2018-06-02,93.1,74,19.16,2018
"1754",2018-06-20,90.7,74,16.71,2018
"1755",2018-06-21,92.8,74,18.81,2018
"1756",2018-06-22,93.5,74,19.55,2018
"1757",2018-06-23,93.9,74,19.89,2018
"1758",2018-06-24,95.7,74,21.69,2018
"1759",2018-06-25,155.3,152.6,2.67,2018
"1760",2018-06-25,96.5,74,22.48,2018
"1761",2018-06-26,155.3,152,3.32,2018
"1762",2018-06-26,96.4,74,22.4,2018
"1763",2018-06-27,155.6,151.7,3.91,2018
"1764",2018-06-27,96.2,74,22.25,2018
"1765",2018-06-28,155.8,151.4,4.37,2018
"1766",2018-06-28,96.6,74,22.63,2018
"1767",2018-06-29,155.9,151.2,4.69,2018
"1768",2018-06-29,96.5,74,22.53,2018
"1769",2018-06-03,154.6,152,2.65,2018
"1770",2018-06-03,95,74,21.06,2018
"1771",2018-06-30,156,151.2,4.75,2018
"1772",2018-06-30,96.2,74,22.24,2018
"1773",2018-06-04,87.8,74,13.79,2018
"1774",2018-06-05,93.6,74,19.6,2018
"1775",2018-06-06,93,74,19.01,2018
"1776",2018-06-07,92.9,74,18.89,2018
"1777",2018-06-08,92.9,74,18.9,2018
"1778",2018-06-09,153.6,152.9,0.7,2018
"1779",2018-06-09,94.3,74,20.32,2018
"1780",2018-07-01,156,151.2,4.77,2018
"1781",2018-07-01,96.3,74,22.29,2018
"1782",2018-07-10,56.5,54.6,1.92,2018
"1783",2018-07-10,96.7,63.4,33.36,2018
"1784",2018-07-11,57,54.5,2.43,2018
"1785",2018-07-11,96.4,62.8,33.54,2018
"1786",2018-07-12,56.8,54.5,2.26,2018
"1787",2018-07-12,61.1,60.4,0.74,2018
"1788",2018-07-12,96.4,62.9,33.52,2018
"1789",2018-07-13,56.7,54.5,2.23,2018
"1790",2018-07-13,61.1,60.4,0.74,2018
"1791",2018-07-13,96.3,63.4,32.92,2018
"1792",2018-07-14,56.5,54.5,2.03,2018
"1793",2018-07-14,60.6,60.4,0.19,2018
"1794",2018-07-14,96,63.4,32.6,2018
"1795",2018-07-15,57,54.5,2.46,2018
"1796",2018-07-15,61.1,60.4,0.74,2018
"1797",2018-07-15,83.5,63.4,20.18,2018
"1798",2018-07-16,83.9,63.9,19.97,2018
"1799",2018-07-17,71.9,63.8,8.08,2018
"1800",2018-07-18,56.1,54.7,1.44,2018
"1801",2018-07-19,153.6,152.7,0.84,2018
"1802",2018-07-19,84.8,63.8,20.98,2018
"1803",2018-07-02,155.6,151.2,4.35,2018
"1804",2018-07-02,96.4,73.9,22.45,2018
"1805",2018-07-20,155.9,152.4,3.47,2018
"1806",2018-07-20,56,54.9,1.08,2018
"1807",2018-07-20,85,63.7,21.32,2018
"1808",2018-07-21,154.8,152.1,2.7,2018
"1809",2018-07-21,56.3,54.8,1.52,2018
"1810",2018-07-21,85.8,63.7,22.09,2018
"1811",2018-07-22,154.9,152,2.88,2018
"1812",2018-07-22,56.5,54.7,1.73,2018
"1813",2018-07-22,60.5,60.5,0.05,2018
"1814",2018-07-22,91.4,63.4,27.98,2018
"1815",2018-07-23,155,151.7,3.31,2018
"1816",2018-07-23,56.5,54.6,1.9,2018
"1817",2018-07-23,60.6,60.5,0.18,2018
"1818",2018-07-23,91.5,63.4,28.11,2018
"1819",2018-07-24,155.2,152.4,2.71,2018
"1820",2018-07-24,56.8,54.6,2.22,2018
"1821",2018-07-24,60.8,60.5,0.36,2018
"1822",2018-07-24,91.5,63.4,28.19,2018
"1823",2018-07-25,134.1,133.3,0.79,2018
"1824",2018-07-25,155,152.5,2.5,2018
"1825",2018-07-25,56.7,54.6,2.09,2018
"1826",2018-07-25,60.7,60.4,0.36,2018
"1827",2018-07-25,91.9,63.4,28.57,2018
"1828",2018-07-26,134,133.2,0.77,2018
"1829",2018-07-26,56.5,54.5,1.9,2018
"1830",2018-07-26,91.7,63.4,28.34,2018
"1831",2018-07-27,56,54.5,1.46,2018
"1832",2018-07-27,68.3,63.4,4.99,2018
"1833",2018-07-03,155.9,152.5,3.38,2018
"1834",2018-07-03,97,73.8,23.13,2018
"1835",2018-07-04,155.9,152.4,3.47,2018
"1836",2018-07-04,64.4,64.1,0.3,2018
"1837",2018-07-04,96.7,73.8,22.9,2018
"1838",2018-07-05,156,152.4,3.56,2018
